user,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,item_id,response,set
253,1.0,2.0,3.0,3.0,2.0,0.0,2.0,2.0,3.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,2.0,1.0,4.0,2.0,1.0,4.0,0.0,1.0,2.0,item_14,0,train
865,1.0,1.0,4.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,2.0,0.0,4.0,4.0,1.0,2.0,2.0,3.0,0.0,item_14,0,train
435,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,2.0,0.0,0.0,2.0,2.0,3.0,0.0,1.0,2.0,5.0,2.0,1.0,2.0,1.0,1.0,0.0,item_14,1,train
211,3.0,0.0,2.0,4.0,2.0,3.0,3.0,0.0,1.0,3.0,1.0,3.0,3.0,2.0,5.0,1.0,1.0,3.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,item_14,0,train
758,2.0,5.0,3.0,3.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,2.0,0.0,8.0,1.0,3.0,0.0,0.0,2.0,1.0,item_14,0,train
562,0.0,0.0,2.0,1.0,3.0,3.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,6.0,3.0,4.0,3.0,4.0,1.0,3.0,3.0,0.0,item_14,0,train
553,4.0,0.0,4.0,9.0,1.0,0.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,3.0,1.0,0.0,1.0,1.0,item_14,0,train
328,4.0,0.0,4.0,3.0,3.0,0.0,4.0,2.0,3.0,0.0,0.0,0.0,6.0,2.0,3.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,4.0,item_14,0,train
750,5.0,3.0,1.0,4.0,2.0,3.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,4.0,6.0,3.0,2.0,5.0,2.0,2.0,item_14,0,train
124,4.0,2.0,0.0,1.0,4.0,1.0,0.0,3.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,1.0,2.0,3.0,1.0,3.0,item_14,0,train
652,3.0,2.0,2.0,1.0,0.0,2.0,7.0,0.0,0.0,3.0,0.0,1.0,2.0,1.0,1.0,2.0,5.0,0.0,3.0,4.0,2.0,1.0,0.0,2.0,4.0,item_14,0,train
30,2.0,1.0,1.0,2.0,3.0,0.0,1.0,3.0,1.0,3.0,1.0,3.0,0.0,4.0,2.0,1.0,3.0,1.0,3.0,3.0,0.0,2.0,1.0,0.0,2.0,item_14,0,train
512,4.0,2.0,2.0,2.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,4.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,4.0,5.0,4.0,0.0,item_14,0,train
759,2.0,1.0,2.0,1.0,4.0,8.0,1.0,1.0,3.0,6.0,1.0,3.0,3.0,1.0,1.0,3.0,2.0,3.0,1.0,6.0,2.0,0.0,0.0,7.0,2.0,item_14,0,train
22,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,4.0,0.0,2.0,1.0,5.0,3.0,1.0,0.0,item_14,0,train
182,4.0,0.0,4.0,4.0,1.0,2.0,0.0,1.0,3.0,2.0,2.0,1.0,4.0,2.0,0.0,1.0,0.0,1.0,3.0,6.0,3.0,5.0,1.0,5.0,3.0,item_14,0,train
461,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,4.0,2.0,2.0,0.0,2.0,3.0,0.0,3.0,2.0,0.0,2.0,7.0,1.0,2.0,2.0,item_14,0,train
65,1.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,2.0,6.0,2.0,4.0,1.0,0.0,2.0,1.0,7.0,2.0,1.0,3.0,1.0,6.0,1.0,0.0,2.0,item_14,0,train
743,4.0,1.0,1.0,2.0,4.0,2.0,3.0,4.0,0.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0,item_14,1,train
422,1.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,4.0,5.0,2.0,1.0,3.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,item_14,0,train
153,2.0,3.0,2.0,0.0,2.0,3.0,4.0,1.0,0.0,1.0,4.0,2.0,4.0,4.0,2.0,4.0,0.0,1.0,3.0,3.0,3.0,3.0,0.0,1.0,0.0,item_14,0,train
849,2.0,1.0,3.0,5.0,3.0,3.0,0.0,0.0,1.0,5.0,3.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,7.0,3.0,2.0,3.0,1.0,2.0,0.0,item_14,0,train
830,1.0,1.0,6.0,3.0,3.0,1.0,1.0,2.0,5.0,4.0,1.0,2.0,1.0,2.0,0.0,3.0,4.0,2.0,0.0,2.0,3.0,1.0,2.0,2.0,0.0,item_14,0,train
488,2.0,0.0,0.0,1.0,5.0,3.0,3.0,1.0,1.0,0.0,1.0,4.0,4.0,3.0,5.0,2.0,2.0,1.0,2.0,2.0,3.0,5.0,0.0,0.0,1.0,item_14,0,train
694,1.0,0.0,3.0,1.0,3.0,1.0,3.0,2.0,4.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,5.0,2.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,item_14,0,train
548,3.0,3.0,6.0,1.0,2.0,5.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,3.0,4.0,3.0,0.0,0.0,6.0,1.0,5.0,2.0,4.0,2.0,2.0,item_14,0,train
988,3.0,2.0,5.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,0.0,4.0,0.0,4.0,5.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,item_14,1,train
708,1.0,0.0,6.0,2.0,5.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,0.0,3.0,1.0,3.0,3.0,0.0,1.0,2.0,3.0,3.0,4.0,1.0,item_14,0,train
987,1.0,1.0,1.0,1.0,5.0,2.0,0.0,1.0,1.0,6.0,4.0,2.0,9.0,0.0,0.0,5.0,0.0,3.0,3.0,2.0,4.0,0.0,3.0,3.0,3.0,item_14,0,train
751,2.0,1.0,4.0,0.0,0.0,6.0,0.0,4.0,2.0,0.0,3.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,4.0,3.0,0.0,1.0,2.0,0.0,0.0,item_14,0,train
833,3.0,3.0,1.0,2.0,0.0,1.0,4.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,2.0,3.0,5.0,1.0,2.0,2.0,4.0,1.0,4.0,4.0,0.0,item_14,1,train
278,2.0,0.0,4.0,3.0,2.0,2.0,3.0,0.0,7.0,2.0,0.0,1.0,0.0,1.0,6.0,3.0,4.0,0.0,0.0,0.0,3.0,4.0,3.0,5.0,2.0,item_14,0,train
193,3.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,3.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,7.0,1.0,0.0,item_14,0,train
6,0.0,1.0,0.0,2.0,1.0,4.0,1.0,3.0,3.0,5.0,2.0,3.0,4.0,0.0,1.0,1.0,4.0,1.0,6.0,3.0,2.0,1.0,2.0,0.0,1.0,item_14,0,train
492,6.0,2.0,0.0,6.0,5.0,2.0,0.0,1.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,4.0,2.0,0.0,7.0,0.0,3.0,2.0,4.0,7.0,item_14,0,train
279,1.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,1.0,4.0,2.0,1.0,2.0,4.0,2.0,4.0,3.0,1.0,2.0,8.0,2.0,0.0,1.0,item_14,0,train
26,1.0,2.0,5.0,3.0,2.0,4.0,0.0,5.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,0.0,7.0,item_14,0,train
915,2.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,4.0,1.0,3.0,4.0,2.0,1.0,3.0,5.0,3.0,0.0,0.0,item_14,0,train
674,1.0,2.0,2.0,7.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,4.0,1.0,3.0,4.0,1.0,2.0,1.0,3.0,2.0,0.0,3.0,2.0,2.0,2.0,item_14,0,train
590,3.0,1.0,1.0,4.0,5.0,1.0,0.0,5.0,1.0,3.0,0.0,4.0,1.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,1.0,6.0,3.0,4.0,4.0,item_14,0,train
375,4.0,2.0,0.0,1.0,2.0,7.0,1.0,0.0,2.0,3.0,1.0,1.0,3.0,4.0,2.0,5.0,4.0,4.0,2.0,3.0,5.0,3.0,2.0,2.0,2.0,item_14,0,train
432,1.0,2.0,2.0,4.0,4.0,0.0,1.0,1.0,0.0,3.0,2.0,4.0,0.0,0.0,2.0,1.0,1.0,4.0,6.0,6.0,1.0,0.0,0.0,3.0,2.0,item_14,0,train
877,1.0,4.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,4.0,4.0,1.0,3.0,1.0,1.0,0.0,item_14,0,train
74,3.0,2.0,2.0,3.0,2.0,2.0,0.0,3.0,3.0,5.0,2.0,5.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,item_14,0,train
78,3.0,3.0,2.0,2.0,4.0,0.0,2.0,1.0,2.0,0.0,0.0,3.0,2.0,0.0,5.0,1.0,2.0,0.0,0.0,3.0,1.0,4.0,1.0,0.0,0.0,item_14,0,train
402,1.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,0.0,2.0,2.0,6.0,5.0,0.0,2.0,3.0,3.0,2.0,2.0,4.0,item_14,0,train
301,2.0,0.0,2.0,1.0,1.0,5.0,3.0,4.0,2.0,5.0,0.0,1.0,1.0,2.0,3.0,4.0,0.0,2.0,9.0,1.0,1.0,2.0,2.0,5.0,0.0,item_14,0,train
605,3.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,item_14,0,train
10,2.0,0.0,3.0,5.0,0.0,1.0,3.0,5.0,1.0,0.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,5.0,0.0,4.0,2.0,4.0,5.0,6.0,1.0,item_14,0,train
356,1.0,1.0,0.0,3.0,2.0,5.0,2.0,4.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,6.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,item_14,0,train
199,1.0,0.0,2.0,4.0,5.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,6.0,1.0,1.0,1.0,0.0,1.0,3.0,2.0,2.0,2.0,item_14,0,train
324,1.0,2.0,1.0,3.0,1.0,5.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,3.0,2.0,1.0,2.0,3.0,1.0,3.0,4.0,item_14,0,train
296,2.0,2.0,7.0,1.0,1.0,0.0,4.0,5.0,2.0,1.0,1.0,4.0,0.0,0.0,1.0,2.0,1.0,3.0,3.0,1.0,0.0,3.0,2.0,1.0,5.0,item_14,0,train
974,2.0,0.0,4.0,0.0,2.0,1.0,2.0,2.0,5.0,7.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,1.0,4.0,1.0,3.0,0.0,2.0,4.0,0.0,item_14,0,train
661,1.0,3.0,0.0,3.0,5.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,5.0,0.0,0.0,2.0,5.0,0.0,5.0,1.0,2.0,1.0,2.0,5.0,1.0,item_14,0,train
975,5.0,4.0,4.0,5.0,1.0,0.0,3.0,2.0,0.0,4.0,2.0,1.0,3.0,1.0,0.0,1.0,5.0,0.0,1.0,5.0,0.0,0.0,3.0,1.0,0.0,item_14,0,train
458,0.0,3.0,1.0,3.0,0.0,2.0,0.0,2.0,3.0,3.0,2.0,0.0,3.0,0.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,item_14,0,train
393,0.0,2.0,2.0,0.0,1.0,4.0,3.0,1.0,4.0,1.0,0.0,2.0,5.0,1.0,0.0,2.0,1.0,2.0,2.0,5.0,3.0,1.0,1.0,1.0,2.0,item_14,0,train
648,3.0,0.0,1.0,0.0,2.0,1.0,2.0,6.0,5.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,2.0,8.0,3.0,1.0,4.0,1.0,4.0,3.0,item_14,0,train
295,4.0,0.0,7.0,3.0,2.0,3.0,0.0,1.0,4.0,1.0,3.0,2.0,1.0,1.0,5.0,4.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,3.0,1.0,item_14,0,train
309,2.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,1.0,1.0,3.0,3.0,item_14,0,train
797,1.0,3.0,0.0,2.0,5.0,4.0,7.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,6.0,1.0,3.0,3.0,7.0,0.0,0.0,1.0,0.0,2.0,item_14,0,train
239,0.0,2.0,3.0,5.0,5.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,4.0,2.0,3.0,1.0,0.0,1.0,5.0,2.0,6.0,0.0,1.0,2.0,0.0,item_14,0,train
212,4.0,1.0,0.0,5.0,2.0,3.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,2.0,3.0,5.0,item_14,0,train
437,2.0,1.0,3.0,0.0,4.0,2.0,2.0,3.0,6.0,2.0,3.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,4.0,item_14,1,train
219,2.0,0.0,6.0,5.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,4.0,0.0,0.0,2.0,2.0,1.0,5.0,6.0,0.0,3.0,2.0,5.0,5.0,item_14,0,train
697,3.0,0.0,4.0,1.0,1.0,3.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,0.0,0.0,5.0,1.0,4.0,item_14,0,train
114,2.0,3.0,2.0,3.0,3.0,5.0,2.0,4.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,0.0,1.0,2.0,item_14,0,train
821,2.0,2.0,2.0,4.0,3.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,0.0,3.0,0.0,3.0,3.0,1.0,1.0,4.0,0.0,2.0,3.0,1.0,item_14,0,train
13,3.0,3.0,2.0,4.0,4.0,0.0,2.0,0.0,3.0,2.0,1.0,0.0,3.0,3.0,3.0,4.0,2.0,1.0,9.0,0.0,4.0,0.0,1.0,1.0,0.0,item_14,0,train
552,2.0,0.0,4.0,0.0,3.0,3.0,1.0,1.0,4.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,0.0,5.0,6.0,0.0,0.0,item_14,0,train
643,0.0,3.0,1.0,1.0,0.0,3.0,2.0,3.0,3.0,4.0,2.0,1.0,3.0,1.0,2.0,1.0,4.0,3.0,2.0,1.0,2.0,2.0,0.0,3.0,2.0,item_14,0,train
372,6.0,4.0,5.0,0.0,0.0,2.0,2.0,2.0,4.0,2.0,0.0,2.0,1.0,1.0,2.0,3.0,6.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,item_14,0,train
56,2.0,2.0,0.0,1.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,3.0,4.0,5.0,item_14,0,train
346,0.0,1.0,7.0,4.0,0.0,0.0,0.0,2.0,3.0,4.0,3.0,1.0,4.0,2.0,3.0,6.0,3.0,2.0,1.0,1.0,5.0,2.0,1.0,1.0,0.0,item_14,0,train
953,1.0,2.0,2.0,0.0,3.0,5.0,4.0,1.0,5.0,4.0,1.0,1.0,3.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,1.0,1.0,item_14,0,train
321,1.0,5.0,1.0,2.0,3.0,0.0,3.0,0.0,2.0,7.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,4.0,2.0,2.0,3.0,3.0,item_14,0,train
666,0.0,0.0,2.0,3.0,4.0,4.0,2.0,2.0,0.0,2.0,1.0,3.0,2.0,2.0,0.0,3.0,3.0,1.0,1.0,3.0,0.0,2.0,1.0,4.0,2.0,item_14,0,train
902,3.0,3.0,4.0,1.0,3.0,8.0,3.0,6.0,3.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,3.0,1.0,0.0,item_14,1,train
267,3.0,0.0,2.0,3.0,5.0,1.0,0.0,1.0,0.0,5.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,2.0,4.0,5.0,item_14,0,train
770,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,3.0,0.0,2.0,3.0,2.0,2.0,2.0,item_14,0,train
97,4.0,1.0,2.0,0.0,3.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,4.0,2.0,4.0,3.0,2.0,1.0,3.0,4.0,1.0,1.0,4.0,item_14,0,train
798,2.0,3.0,0.0,2.0,0.0,2.0,2.0,1.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,3.0,4.0,0.0,0.0,1.0,3.0,2.0,item_14,0,train
625,0.0,5.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,4.0,3.0,9.0,4.0,1.0,0.0,1.0,3.0,0.0,item_14,0,train
133,0.0,5.0,3.0,2.0,0.0,5.0,0.0,2.0,2.0,5.0,1.0,1.0,3.0,0.0,0.0,2.0,3.0,3.0,4.0,3.0,3.0,0.0,2.0,3.0,0.0,item_14,0,train
168,0.0,0.0,3.0,0.0,1.0,5.0,1.0,5.0,2.0,4.0,2.0,1.0,0.0,1.0,1.0,4.0,2.0,6.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,item_14,0,train
209,2.0,1.0,2.0,1.0,2.0,3.0,0.0,2.0,1.0,3.0,3.0,6.0,2.0,3.0,2.0,3.0,1.0,0.0,3.0,3.0,3.0,0.0,2.0,2.0,3.0,item_14,0,train
726,1.0,4.0,4.0,2.0,1.0,1.0,4.0,1.0,0.0,1.0,0.0,3.0,7.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,item_14,0,train
815,1.0,2.0,5.0,1.0,3.0,6.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,0.0,3.0,2.0,4.0,2.0,0.0,1.0,3.0,0.0,3.0,0.0,1.0,item_14,0,train
510,1.0,0.0,0.0,2.0,4.0,1.0,2.0,0.0,0.0,4.0,3.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,4.0,2.0,1.0,0.0,0.0,item_14,0,train
411,3.0,4.0,1.0,3.0,1.0,2.0,1.0,3.0,0.0,2.0,0.0,2.0,6.0,4.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,4.0,0.0,item_14,0,train
927,2.0,5.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,5.0,3.0,3.0,0.0,1.0,3.0,3.0,2.0,0.0,item_14,0,train
955,5.0,1.0,3.0,3.0,4.0,6.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,4.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,item_14,0,train
266,2.0,5.0,2.0,0.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,3.0,3.0,1.0,2.0,1.0,0.0,3.0,3.0,item_14,0,train
782,5.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,3.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,1.0,item_14,0,train
672,2.0,6.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,4.0,1.0,1.0,1.0,4.0,5.0,2.0,4.0,0.0,1.0,item_14,1,train
95,3.0,5.0,1.0,5.0,4.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,1.0,2.0,0.0,5.0,1.0,2.0,item_14,0,train
738,1.0,1.0,3.0,3.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,4.0,3.0,3.0,0.0,3.0,item_14,1,train
149,1.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,6.0,2.0,0.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0,6.0,2.0,2.0,1.0,2.0,3.0,3.0,item_14,0,train
933,0.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,0.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,2.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,item_14,0,train
75,1.0,1.0,2.0,0.0,0.0,3.0,4.0,6.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,6.0,3.0,2.0,4.0,0.0,0.0,0.0,3.0,0.0,5.0,item_14,0,train
76,0.0,1.0,1.0,3.0,0.0,2.0,1.0,0.0,1.0,4.0,2.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,7.0,6.0,2.0,0.0,0.0,3.0,0.0,item_14,0,train
634,2.0,2.0,1.0,1.0,1.0,2.0,3.0,0.0,2.0,3.0,2.0,1.0,0.0,0.0,3.0,3.0,2.0,2.0,5.0,4.0,2.0,3.0,1.0,1.0,1.0,item_14,0,train
101,4.0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,5.0,2.0,0.0,5.0,0.0,2.0,1.0,item_14,0,train
465,2.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,7.0,1.0,1.0,0.0,3.0,3.0,2.0,3.0,1.0,5.0,2.0,1.0,4.0,2.0,4.0,0.0,0.0,item_14,0,train
37,1.0,4.0,3.0,1.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,2.0,1.0,5.0,4.0,1.0,0.0,0.0,2.0,item_14,0,train
493,3.0,2.0,3.0,3.0,2.0,2.0,9.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,2.0,3.0,3.0,3.0,1.0,2.0,3.0,0.0,2.0,2.0,item_14,0,train
258,3.0,1.0,1.0,2.0,2.0,0.0,4.0,1.0,3.0,2.0,2.0,3.0,0.0,3.0,4.0,3.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,item_14,0,train
115,2.0,2.0,3.0,2.0,6.0,1.0,0.0,2.0,0.0,5.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,2.0,1.0,0.0,3.0,2.0,1.0,2.0,1.0,item_14,0,train
265,4.0,2.0,2.0,6.0,3.0,4.0,2.0,4.0,0.0,3.0,0.0,5.0,3.0,2.0,0.0,0.0,2.0,0.0,2.0,3.0,1.0,0.0,1.0,4.0,0.0,item_14,0,train
934,7.0,0.0,3.0,2.0,4.0,0.0,8.0,4.0,3.0,3.0,0.0,1.0,3.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,item_14,0,train
735,1.0,1.0,0.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,2.0,0.0,2.0,5.0,item_14,0,train
25,1.0,1.0,5.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,0.0,1.0,3.0,0.0,2.0,3.0,2.0,2.0,item_14,0,train
53,1.0,1.0,2.0,5.0,3.0,5.0,2.0,1.0,2.0,1.0,1.0,4.0,1.0,0.0,3.0,6.0,1.0,2.0,1.0,4.0,2.0,2.0,4.0,0.0,2.0,item_14,0,train
748,0.0,0.0,2.0,0.0,3.0,0.0,1.0,7.0,4.0,5.0,5.0,3.0,4.0,5.0,1.0,0.0,4.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,4.0,item_14,0,train
110,1.0,2.0,0.0,0.0,2.0,5.0,2.0,4.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,item_14,0,train
844,2.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,4.0,4.0,0.0,3.0,1.0,1.0,5.0,1.0,1.0,6.0,item_14,0,train
959,0.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0,4.0,4.0,1.0,2.0,1.0,0.0,0.0,2.0,6.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,0.0,item_14,0,train
999,1.0,2.0,5.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,0.0,1.0,2.0,2.0,1.0,2.0,3.0,item_14,0,train
600,2.0,2.0,0.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,0.0,2.0,2.0,2.0,5.0,1.0,6.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,item_14,0,train
474,1.0,2.0,0.0,2.0,3.0,2.0,4.0,3.0,2.0,4.0,4.0,2.0,1.0,0.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,5.0,0.0,1.0,1.0,item_14,0,train
8,4.0,1.0,5.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,0.0,3.0,1.0,2.0,4.0,2.0,3.0,4.0,3.0,1.0,1.0,3.0,3.0,1.0,item_14,0,train
640,1.0,1.0,0.0,3.0,2.0,2.0,1.0,2.0,1.0,5.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,3.0,3.0,0.0,2.0,3.0,1.0,1.0,1.0,item_14,0,train
628,1.0,1.0,4.0,1.0,1.0,3.0,0.0,2.0,4.0,3.0,1.0,4.0,0.0,0.0,1.0,1.0,4.0,6.0,2.0,1.0,0.0,1.0,1.0,1.0,3.0,item_14,0,train
397,0.0,1.0,1.0,0.0,2.0,1.0,2.0,3.0,5.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,item_14,0,train
667,2.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,0.0,1.0,3.0,0.0,3.0,3.0,7.0,3.0,1.0,3.0,2.0,5.0,1.0,2.0,4.0,0.0,0.0,item_14,0,train
